Scrape version,scrape_phase,creator_username,niche,post_id,post_url,post_type,posted_at,scraped_at,caption,hashtags,hashtag_count,views,likes,comments_count,shares,scrape_mode,,,,,,,,,,,,,,,,
1,post_content,janvi.limbachiyaa,null,DTw0MCbiLzL,https://www.instagram.com/Janvi.limbachiyaa/reel/DTw0MCbiLzL/,reel,Jan-21,2026-02-04T15:00:00+05:30,Waise hu me wife material ????,#funnyreels #fyp #beautifulgirls #shaadiseason #shaadireels,5,null,null,27,null,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,janvi.limbachiyaa,null,DTuoV8HjS3G,https://www.instagram.com/Janvi.limbachiyaa/reel/DTuoV8HjS3G/,reel,Jan-20,2026-02-04T15:00:00+05:30,Showed up for the vibe. Stayed for the planet ??? Beach clean-up with @beco.india ?,#BecoBeachCleanupRave #SustainableLiving #BeachCleanUp #EcoFriendly,4,null,null,85,null,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,janvi.limbachiyaa,null,DTnMZ1pCKo-,https://www.instagram.com/Janvi.limbachiyaa/reel/DTnMZ1pCKo-/,reel,Jan-17,2026-02-04T15:00:00+05:30,"Vanilla girl routine, but make it a steal ?? Everything you see here is from Tira layered, cozy, and so addictive. The best part? The Tira For You Sale is LIVE with up to 50% off ? Use coupon code JANVI650 while shopping. This combo is soft, glowy, and smells unreal. Shop before Jan 26th don't sleep on this one.",#TiraForYou #VanillaGirlVibes #TiraHaul,3,null,null,42,null,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,kritikakalraa,null,DTxbwGpkvct,https://www.instagram.com/Kritikakalraa/reel/DTxbwGpkvct/,reel,Jan-21,2026-02-04T16:00:00+05:30,"send this to your bestie???? bestfriend, relatable reels, friendship",null,0,null,424,9,null,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,kritikakalraa,null,DTu_zYfiUer,https://www.instagram.com/Kritikakalraa/reel/DTu_zYfiUer/,reel,Jan-20,2026-02-04T16:00:00+05:30,"Casual outfit inspo [ fashion , style , outfit , casual , trendy ]",null,0,null,2500,45,null,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,kritikakalraa,null,DTnPnikie-_,https://www.instagram.com/Kritikakalraa/reel/DTnPnikie-_/,reel,Jan-18,2026-02-04T16:00:00+05:30,"Weekly vlog [ vlog , lifestyle , daily , routine ]",null,0,null,3200,58,null,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,kritikakalraa,null,DTaLAYqiVl3,https://www.instagram.com/Kritikakalraa/reel/DTaLAYqiVl3/,reel,Jan-16,2026-02-04T16:00:00+05:30,"Save for later [ inspiration , ideas , aesthetic ]",null,0,null,5600,89,null,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,kritikakalraa,null,DTVLwzziW5U,https://www.instagram.com/Kritikakalraa/reel/DTVLwzziW5U/,reel,Jan-15,2026-02-04T16:00:00+05:30,"GRWM for a day out [ grwm , getready , makeup , outfit ]",null,0,null,4100,72,null,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,kritikakalraa,null,DTGhSjjk6Nx,https://www.instagram.com/Kritikakalraa/reel/DTGhSjjk6Nx/,reel,Jan-12,2026-02-04T16:00:00+05:30,"Fashion haul [ haul , shopping , fashion , try-on ]",null,0,null,6800,124,null,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,kritikakalraa,null,DTF5S4JkkY8,https://www.instagram.com/Kritikakalraa/reel/DTF5S4JkkY8/,reel,Jan-11,2026-02-04T16:00:00+05:30,"Relatable content [ relatable , funny , meme , viral ]",null,0,null,8900,156,null,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,kritikakalraa,null,DTAucKQiSKa,https://www.instagram.com/Kritikakalraa/reel/DTAucKQiSKa/,reel,Jan-09,2026-02-04T16:00:00+05:30,"Outfit transition [ transition , outfit , style , fashion ]",null,0,null,12500,234,null,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,kritikakalraa,null,DS2LKHCicBw,https://www.instagram.com/Kritikakalraa/reel/DS2LKHCicBw/,reel,Jan-06,2026-02-04T16:00:00+05:30,"Day in my life [ vlog , daily , lifestyle , routine ]",null,0,null,7300,142,null,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,kritikakalraa,null,DSz3gG6icOV,https://www.instagram.com/Kritikakalraa/reel/DSz3gG6icOV/,reel,Jan-05,2026-02-04T16:00:00+05:30,"Winter outfit ideas [ winter , fashion , cozy , outfit ]",null,0,null,9400,178,null,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,kritikakalraa,null,DSpjtlBCcX6,https://www.instagram.com/Kritikakalraa/reel/DSpjtlBCcX6/,reel,Jan-03,2026-02-04T16:00:00+05:30,"New year new me [ newyear , goals , motivation , 2026 ]",null,0,null,11200,203,null,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,leishapatidarrr,null,DUNSGZmjCoW,https://www.instagram.com/leishapatidarrr/p/DUNSGZmjCoW/,carousel,3 days ago,2026-02-04T16:00:00+05:30,???,null,0,null,23200,68,16,visible_ui_only,23200,68,null,visible_ui_only,,,,,,,,,,,,
1,post_content,leishapatidarrr,null,DUIgVRMjB-B,https://www.instagram.com/leishapatidarrr/p/DUIgVRMjB-B/,carousel,4 days ago,2026-02-04T16:05:00+05:30,"At the end, it's just you and Mahadev ??",null,0,null,25900,43,13,visible_ui_only,25900,43,null,visible_ui_only,,,,,,,,,,,,
1,post_content,leishapatidarrr,null,DUFXOOyEQil,https://www.instagram.com/leishapatidarrr/p/DUFXOOyEQil/,carousel,6 days ago,2026-02-04T16:07:00+05:30,Pahadon ke piche wali duniya ??? ?,null,0,null,24200,71,16,visible_ui_only,24200,71,null,visible_ui_only,,,,,,,,,,,,
1,post_content,leishapatidarrr,null,DUA20xkkVbI,https://www.instagram.com/leishapatidarrr/p/DUA20xkkVbI/,carousel,1 week ago,2026-02-04T16:09:00+05:30,???,null,0,null,14100,66,15,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,leishapatidarrr,null,DS7B_XqjBA0,https://www.instagram.com/leishapatidarrr/p/DS7B_XqjBA0/,carousel,31-Dec-25,2026-02-04T16:10:00+05:30,Fav transitions of 2025 ?? ? Can't wait to create moreee in 2026 And promise to be more creative and Consistent ?? ??,null,0,null,16100,42,14,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,leishapatidarrr,null,DSPZ_YcjJ_j,https://www.instagram.com/leishapatidarrr/p/DSPZ_YcjJ_j/,carousel,14-Dec-25,2026-02-04T16:11:00+05:30,Coming out of hibernation ??,null,0,null,36900,64,18,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,leishapatidarrr,null,DSKxomHDOFX,https://www.instagram.com/leishapatidarrr/p/DSKxomHDOFX/,carousel,12-Dec-25,2026-02-04T16:12:00+05:30,"#Collaboration Stepping into the festive season with iNOA by @lorealpro_education_india Iconic Browns are officially the trend of 2025 -ammonia free, oil powered and delivering that rich, glossy, long lasting glow ? Massive shoutout to @looksunisexsalon for this perfect transformation. Couldn't love my hair more for this end of the year look! ?? ?? @lorealpro #IconicBrowns #LorealProIndia","#Collaboration, #IconicBrowns, #LorealProIndia",3,null,8700,16,6,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,leishapatidarrr,null,DR6WLecjPX8,https://www.instagram.com/leishapatidarrr/p/DR6WLecjPX8/,carousel,06-Dec-25,2026-02-04T16:13:00+05:30,"Still feels unreal... that these keys open the door to our own home. Blank canvas, big dreams. ?? ? ?? ?? ??",null,0,null,120100,828,163,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,leishapatidarrr,null,DRojvpPDHQr,https://www.instagram.com/leishapatidarrr/p/DRojvpPDHQr/,carousel,29-Nov-25,2026-02-04T16:14:00+05:30,Bit of brown magic?,null,0,null,14800,57,10,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,leishapatidarrr,null,DRfKCsRjKvk,https://www.instagram.com/leishapatidarrr/p/DRfKCsRjKvk/,carousel,25-Nov-25,2026-02-04T16:15:00+05:30,Weekend diaries ? Hair by - @lovebeautyandplanet_in,null,0,null,23000,36,12,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,leishapatidarrr,null,DRL-LAvjMrV,https://www.instagram.com/leishapatidarrr/p/DRL-LAvjMrV/,carousel,18-Nov-25,2026-02-04T16:16:00+05:30,"Desi hoon, isliye thodi extra hoon ? Outfit- @lashkaraa",null,0,null,34300,67,24,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,leishapatidarrr,null,DRCYua2DL8e,https://www.instagram.com/leishapatidarrr/p/DRCYua2DL8e/,carousel,14-Nov-25,2026-02-04T16:18:00+05:30,Dubai Dump ?? ? Real life no edits,null,0,null,21200,49,7,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,leishapatidarrr,null,DQ3-sxQDGw0,https://www.instagram.com/leishapatidarrr/p/DQ3-sxQDGw0/,carousel,10-Nov-25,2026-02-04T16:19:00+05:30,Martini moment ??,null,0,null,24800,80,16,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,leishapatidarrr,null,DQRnTTTjJ-A,https://www.instagram.com/leishapatidarrr/p/DQRnTTTjJ-A/,carousel,26-Oct-25,2026-02-04T16:20:00+05:30,? Outfit - @plottwistlabel,null,0,null,18400,70,14,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,leishapatidarrr,null,DQGk2MtEau-,https://www.instagram.com/leishapatidarrr/p/DQGk2MtEau-/,carousel,22-Oct-25,2026-02-04T16:22:00+05:30,No nauk tauk please ?? ?? Outfit - @leaclothingco,null,0,null,31800,52,10,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,leishapatidarrr,null,DQC0pOrk_9n,https://www.instagram.com/leishapatidarrr/p/DQC0pOrk_9n/,carousel,21-Oct-25,2026-02-04T16:23:00+05:30,Diwali 2025 ?? ? ?? ??,null,0,null,32600,104,23,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,leishapatidarrr,null,DQBzqvqEaJu,https://www.instagram.com/leishapatidarrr/p/DQBzqvqEaJu/,carousel,20-Oct-25,2026-02-04T16:24:00+05:30,Happy Diwali my patakas ?? ? ?? ?? Outfit - @prachithelabel,null,0,null,12800,41,6,visible_ui_only,,,,,,,,,,,,,,,,
1,post_content,leishapatidarrr,null,DP0pnK4EXEP,https://www.instagram.com/leishapatidarrr/p/DP0pnK4EXEP/,carousel,15-Oct-25,2026-02-04T16:25:00+05:30,Let the outfit do the talking. ?,null,0,null,18200,69,8,visible_ui_only,,,,,,,,,,,,,,,,
